1	https://fr.wikipedia.org/wiki/Robot	200	absent	   15749
2	https://fr.wikipedia.org/wiki/Robot_de_cuisine	200	absent	    3921
3	fr.wikipedia.org/wiki/Robot_d%27indexation	301	absent	       0
4	https://fr.wikipedia.org/wiki/Bot_informatique	200	absent	    5805
5	https://fr.wikipedia.org/wiki/Atlas_(robot)	200	absent	    3753
6	https://roboty.magistry.fr	200	absent	     166
7	https://fr.wikipedia.org/wiki/Robot_(Leonard_de_Vinci)	404	absent	    2107
8	https://fr.wiktionary.org/wiki/robot	200	absent	   12249
9	https://fr.wikipedia.org/wiki/Protocole_d%27exclusion_des_robots	200	absent	    3971
